,tags
5735,ADJ ADP PRON NOUN VERB ADP DET ADJ NOUN SCONJ DET PUNCT PUNCT NOUN PUNCT ADJ NOUN ADP DET NOUN VERB ADP DET PROPN PUNCT
5736,ADV PUNCT DET ADJ NOUN ADJ NOUN PUNCT ADP PROPN PROPN ADP ADV ADP DET NOUN NOUN PUNCT ADV VERB ADP DET ADJ NOUN PUNCT
5737,ADV PUNCT ADJ PUNCT PUNCT NOUN PUNCT VERB PRON ADJ NOUN PUNCT CCONJ ADV ADV AUX VERB DET NOUN SCONJ PRON AUX AUX ADJ PART VERB NOUN ADP DET ADJ NOUN PUNCT SCONJ ADP DET ADV ADJ PUNCT VERB NOUN PUNCT
5738,PROPN VERB SCONJ NOUN PUNCT PRON VERB ADJ ADJ NOUN VERB ADP DET ADJ NOUN NOUN PUNCT ADV AUX VERB PROPN NOUN PUNCT
5739,SCONJ ADV NUM NOUN VERB ADV PUNCT PRON VERB PUNCT NUM AUX VERB ADV PUNCT
5740,ADJ ADJ NOUN PUNCT PRON VERB PUNCT AUX VERB ADP PROPN NOUN ADP NOUN PUNCT VERB ADJ NOUN PUNCT
5741,ADV DET NOUN AUX ADJ ADP NOUN PRON VERB PROPN CCONJ NUM PUNCT NOUN ADP DET NOUN PART NOUN PUNCT ADJ SCONJ PROPN CCONJ PROPN VERB ADP DET ADV ADJ NOUN PUNCT
5742,ADP ADJ ADJ NOUN PUNCT PROPN VERB NUM AUX AUX DET ADV PUNCT PUNCT ADJ NOUN PUNCT PUNCT
5743,ADV DET NOUN PRON AUX VERB ADP DET PROPN PUNCT
5744,ADP DET NOUN PUNCT DET NOUN AUX VERB CCONJ VERB NOUN ADP DET PROPN CCONJ ADP PROPN PUNCT CCONJ ADV VERB PART VERB PRON ADJ NOUN ADP DET ADJ ADJ ADJ NOUN PUNCT
5745,DET NOUN VERB NOUN ADP ADJ NOUN SCONJ NOUN AUX ADV AUX VERB ADP ADP ADJ NOUN PRON AUX PART VERB NOUN PUNCT ADP PUNCT NOUN ADP DET PROPN PUNCT
5746,ADV PUNCT DET ADJ NOUN AUX VERB DET ADJ NOUN ADP DET VERB NOUN PUNCT
5747,VERB ADV ADP DET ADJ NOUN ADP PROPN PROPN PROPN ADJ NOUN PUNCT PRON VERB PRON ADP DET ADV ADJ NOUN ADP DET ADJ NOUN PUNCT DET PROPN ADV VERB PART VERB DET NOUN PART NOUN NOUN ADP NUM PUNCT
5748,PRON VERB NOUN SCONJ PRON AUX AUX ADV VERB ADP PROPN PROPN CCONJ DET ADJ ADJ NOUN PUNCT
5749,NOUN VERB SCONJ ADJ PROPN PROPN PROPN AUX AUX PROPN PART ADV ADJ NOUN PUNCT ADP NOUN NOUN PROPN PROPN DET ADJ NOUN PUNCT
5750,CCONJ DET NOUN ADP DET PROPN ADJ NOUN AUX PART VERB PRON ADV ADV PUNCT
5751,ADP PRON PROPN NOUN PUNCT PROPN VERB DET VERB PUNCT ADP NOUN CCONJ NOUN ADP NUM ADP PROPN PART ADJ ADJ NOUN PUNCT ADJ PROPN PROPN PROPN PROPN PROPN PUNCT PRON VERB PRON ADP DET PROPN NOUN VERB ADP PROPN PUNCT PROPN PROPN PROPN PUNCT
5752,PUNCT ADV PUNCT ADJ NOUN ADP DET NUM NOUN NOUN PRON VERB PROPN VERB ADP DET PROPN PROPN NOUN ADP PROPN AUX ADV ADJ ADP NOUN NOUN PUNCT
5753,PUNCT
5754,VERB PUNCT PRON AUX ADV VERB DET NOUN ADP DET ADJ PROPN NOUN ADJ ADJ ADJ NOUN NOUN PROPN NOUN ADP PROPN PROPN PART PROPN PROPN PROPN PROPN PUNCT PRON ADV VERB DET PROPN PART ADJ NOUN PUNCT
5755,NOUN PROPN PROPN PROPN AUX VERB PUNCT PUNCT
5756,NOUN CCONJ NOUN NOUN PUNCT PROPN NOUN CCONJ NOUN PUNCT NOUN ADP NUM NOUN NOUN PUNCT CCONJ PUNCT PUNCT DET NOUN PUNCT AUX AUX VERB PUNCT
5757,PRON AUX VERB PART AUX DET NOUN NOUN PUNCT CCONJ PRON AUX VERB PRON ADP DET ADJ NOUN PUNCT
5758,PRON AUX DET ADJ NOUN ADP PROPN PUNCT
5759,PRON VERB ADP PROPN PUNCT ADJ PUNCT ADJ PUNCT ADJ CCONJ ADV PRON ADJ ADJ NOUN PUNCT
5760,SCONJ PRON VERB SCONJ PART VERB PROPN PUNCT ADJ ADP DET NOUN PART NOUN ADP NOUN AUX VERB ADJ PUNCT
5761,ADP ADJ PUNCT PRON AUX VERB PRON ADV PUNCT
5762,ADP DET ADJ NOUN PRON AUX AUX VERB PROPN PROPN PUNCT PROPN ADP DET NOUN CCONJ NOUN ADV ADV VERB ADP NOUN DET ADJ NOUN PRON PRON VERB PRON PUNCT
5763,PRON VERB PRON NOUN ADP ADV DET NOUN ADP PRON PRON PRON AUX ADV ADJ PUNCT
5764,PROPN PROPN PART ADJ NOUN ADP DET ADJ NOUN SCONJ DET PROPN PROPN AUX VERB ADP PRON ADJ NOUN PART VERB DET NOUN ADP PROPN CCONJ ADV AUX PUNCT ADV ADV PUNCT VERB ADP ADJ NOUN CCONJ ADV ADJ NOUN ADP DET PROPN PROPN PUNCT
5765,ADV DET ADJ NOUN VERB ADV ADP ADJ NOUN ADP ADJ NOUN PUNCT
5766,ADV VERB ADV PUNCT
5767,PROPN NOUN ADP DET PROPN PROPN ADP PROPN ADP PROPN PUNCT
5768,PUNCT PUNCT PROPN PROPN ADV ADV VERB DET ADJ NOUN PUNCT PART VERB DET NOUN NOUN ADP PROPN ADP DET NOUN PUNCT SCONJ NOUN ADP DET NOUN NOUN ADV VERB ADP DET NOUN ADP NOUN PUNCT
5769,ADV DET NOUN NOUN NOUN CCONJ NOUN ADV ADV AUX VERB ADP ADP DET PROPN AUX AUX VERB ADV ADP NOUN PUNCT
5770,DET PROPN PROPN NOUN AUX AUX VERB ADP ADV SCONJ PRON AUX VERB ADP DET PROPN PROPN PART VERB PRON NOUN NOUN PUNCT PUNCT
5771,DET ADJ NOUN NOUN PROPN VERB ADP PROPN PROPN ADP PROPN ADP PROPN PUNCT
5772,PUNCT PUNCT PROPN PROPN PART NOUN ADP DET ADJ ADJ NOUN AUX VERB ADP PROPN PROPN ADP DET NOUN ADP DET ADJ NOUN NOUN PUNCT
5773,SCONJ DET NOUN NOUN VERB DET NOUN PUNCT ADJ NOUN AUX ADJ PART VERB NOUN ADP PROPN PUNCT PROPN CCONJ PROPN PROPN CCONJ NOUN VERB ADV PUNCT
5774,ADP NUM NUM NOUN AUX VERB PUNCT DET ADJ NOUN SCONJ ADJ PROPN PUNCT
5775,PUNCT NOUN VERB PUNCT PUNCT
5776,PUNCT
5777,PROPN VERB PROPN PROPN PUNCT ADP PROPN ADP PROPN PUNCT
5778,PUNCT PUNCT ADJ PROPN PROPN PROPN VERB ADP ADP NOUN ADP PROPN PROPN PART NOUN ADP VERB ADP DET NOUN NOUN PUNCT
5779,PRON ADV VERB SCONJ PROPN VERB ADJ NOUN PART VERB ADJ NOUN PUNCT ADV PART VERB DET ADJ NOUN PUNCT VERB ADJ NOUN PUNCT VERB ADV ADJ NOUN ADP PROPN ADP PRON ADJ NOUN ADP DET PROPN PROPN PUNCT CCONJ VERB ADJ ADJ ADJ NOUN ADP NOUN PUNCT PUNCT
5780,PROPN ADP PROPN ADP PROPN ADP PROPN PUNCT
5781,PUNCT PUNCT DET ADJ NOUN VERB ADP ADJ NOUN VERB PROPN PROPN AUX VERB ADP DET ADV ADJ ADJ CCONJ ADJ NOUN VERB DET PROPN PROPN PUNCT
5782,ADP NOUN PUNCT DET NOUN VERB PRON SCONJ NOUN PUNCT NOUN PUNCT DET ADJ NOUN PRON VERB ADJ ADP DET NOUN ADP DET ADJ PROPN PUNCT
5783,SCONJ PRON VERB DET ADJ PROPN NOUN PUNCT ADJ NOUN AUX AUX VERB DET NOUN ADP VERB ADP DET NOUN NOUN PART VERB PART VERB DET ADJ CCONJ ADJ NOUN VERB DET PROPN PROPN CCONJ PRON PROPN NOUN PUNCT
5784,PROPN ADV VERB PART VERB DET ADJ NOUN PUNCT ADP VERB ADJ ADJ NOUN PART VERB DET ADJ NOUN ADP DET PROPN NOUN ADP DET VERB NOUN PUNCT PUNCT
5785,CCONJ ADV PUNCT ADP ADJ NOUN CCONJ NOUN PUNCT
5786,PROPN PROPN ADP PROPN ADP DET PROPN PUNCT
5787,PUNCT PUNCT DET PROPN PROPN AUX VERB ADV ADV SCONJ DET PROPN PROPN VERB DET NOUN ADP DET PROPN PROPN NOUN PART VERB DET NOUN NOUN PUNCT
5788,SCONJ AUX PART AUX VERB PROPN PART ADJ NOUN AUX VERB ADP NOUN ADP NOUN PUNCT VERB NOUN ADP PROPN PUNCT SCONJ NOUN ADP DET ADJ ADJ NOUN VERB PRON PUNCT PUNCT
5789,PROPN PROPN NOUN ADP PROPN PUNCT VERB PROPN PUNCT
5790,PUNCT PUNCT PROPN NOUN ADP PROPN PART VERB NOUN PROPN ADP DET NOUN ADP PROPN PROPN AUX VERB PRON NOUN PUNCT
5791,ADJ ADJ NOUN AUX ADJ PUNCT
5792,DET ADJ NOUN ADP DET NOUN PART VERB ADJ PROPN VERB SCONJ DET ADJ ADJ NOUN AUX ADJ PART VERB PRON ADV PART NOUN ADP ADP DET NOUN ADP ADJ ADJ NOUN PUNCT PUNCT
5793,PROPN PROPN PUNCT PROPN PUNCT NOUN ADP PROPN ADP PROPN PUNCT
5794,PUNCT PUNCT DET ADJ NOUN ADP NOUN AUX DET ADJ NOUN ADP DET NOUN PUNCT
5795,PROPN VERB DET PROPN AUX PART VERB NOUN ADP PROPN PROPN PUNCT CCONJ ADJ CCONJ ADJ PUNCT CCONJ NOUN AUX VERB ADV ADV ADP DET NOUN NOUN PUNCT
5796,SCONJ DET PROPN NOUN AUX ADV ADJ SCONJ NOUN PART VERB NOUN PRON AUX ADV VERB PART VERB ADP DET NOUN NOUN ADP DET PROPN CCONJ ADP PROPN PUNCT
5797,ADP PROPN PART NOUN AUX NOUN NOUN PUNCT ADJ NOUN CCONJ ADJ NOUN PUNCT VERB DET ADJ NOUN ADP NOUN ADP DET PROPN PART NOUN CCONJ DET ADJ CCONJ ADJ NOUN ADP PRON PUNCT
5798,INTJ PUNCT ADJ NOUN PUNCT SCONJ DET DET NOUN PUNCT PRON AUX AUX DET NOUN ADP PROPN PROPN PUNCT PUNCT
5799,PROPN PROPN ADP PROPN VERB PROPN PUNCT
5800,PUNCT PUNCT PROPN PROPN VERB DET PROPN PROPN PART ADJ NOUN PUNCT PROPN PROPN PUNCT
5801,PRON NOUN CCONJ NOUN VERB ADP DET ADJ CCONJ ADJ NOUN PUNCT PUNCT
5802,ADV PUNCT PART VERB ADP DET PROPN PUNCT PRON VERB PUNCT
5803,DET PUNCT PUNCT PROPN PROPN PUNCT NOUN AUX ADV DET PROPN PROPN NOUN PUNCT
5804,DET NOUN AUX ADV VERB ADP ADP DET PROPN PUNCT PROPN PROPN PUNCT CCONJ DET PROPN PROPN PUNCT PROPN PUNCT VERB ADP ADP DET PROPN PROPN PUNCT PROPN PROPN PUNCT PUNCT
5805,DET NOUN AUX PART VERB ADP ADJ NOUN ADP DET PROPN PUNCT PRON PROPN VERB SCONJ VERB NOUN PUNCT CCONJ VERB PART VERB DET ADJ NOUN ADP ADJ NOUN NOUN PUNCT
5806,PROPN PROPN PUNCT PROPN PUNCT VERB PRON NOUN PUNCT PROPN PUNCT ADP NOUN PART VERB PRON ADJ NOUN CCONJ PART VERB PRON NOUN NOUN PUNCT
5807,PRON NOUN ADP DET PROPN PUNCT PROPN PROPN PUNCT AUX VERB ADP DET ADJ NOUN ADP NOUN PUNCT ADV PRON AUX PART ADV ADJ PUNCT
5808,DET PROPN PROPN AUX VERB CCONJ DET ADJ CCONJ DET ADJ NOUN ADP PROPN PUNCT CCONJ CCONJ AUX PRON PROPN PROPN NOUN PUNCT
5809,DET PROPN VERB DET NOUN ADP VERB PROPN PUNCT
5810,PROPN PROPN CCONJ PROPN PROPN VERB DET ADJ NOUN ADP PROPN PUNCT
5811,VERB PUNCT PROPN AUX ADJ PUNCT SCONJ PRON VERB ADP PRON PUNCT
5812,PROPN NUM PUNCT NUM PUNCT ADV DET NOUN SCONJ PROPN PROPN VERB DET PROPN PROPN PUNCT DET NOUN ADP PRON PRON AUX VERB ADJ NOUN ADP NOUN CCONJ DET ADJ ADJ NOUN ADP NOUN PUNCT DET NOUN VERB PRON ADJ NOUN ADP DET PROPN PROPN PROPN PUNCT
5813,DET NOUN AUX ADV ADJ ADP PROPN CCONJ PROPN PROPN PROPN CCONJ PROPN PROPN PUNCT PRON AUX ADV VERB ADP PROPN PART ADJ NOUN PUNCT VERB DET ADV ADJ NOUN PUNCT
5814,SCONJ VERB ADP PROPN DET PROPN AUX DET ADJ NOUN NOUN CCONJ ADP PRON ADJ NOUN PRON NOUN VERB PRON ADP DET NOUN CCONJ PRON NOUN ADV VERB ADJ CCONJ ADJ NOUN PUNCT NOUN PUNCT CCONJ ADJ NOUN PUNCT
5815,ADP DET NOUN ADP DET NOUN PUNCT ADP DET NOUN ADP NUM PUNCT DET PROPN AUX NUM ADP DET ADV ADJ NOUN ADP DET NOUN PUNCT
5816,CCONJ ADP DET ADJ NOUN ADP DET NOUN PRON NOUN VERB DET ADJ NOUN CCONJ SCONJ ADP NUM PROPN PROPN PROPN PROPN VERB PRON PUNCT PUNCT PUNCT NOUN PUNCT NOUN PUNCT CCONJ PRON PUNCT PUNCT ADP SYM NUM PRON AUX DET NUM PUNCT NOUN NOUN VERB ADP ADJ NOUN CCONJ VERB NOUN PUNCT CCONJ ADP ADV DET NUM NOUN PUNCT
5817,ADV ADJ ADP DET ADJ ADJ NOUN PUNCT ADJ ADV SCONJ ADP DET PROPN NOUN PUNCT DET PROPN PROPN PROPN AUX ADJ PART VERB PUNCT
5818,CCONJ PROPN VERB ADP SYM NUM NUM ADP PRON CCONJ ADP NOUN PRON ADV VERB NUM ADP DET ADV ADJ NOUN ADP DET NOUN PUNCT
5819,PUNCT PUNCT VERB DET ADJ NOUN NOUN PRON AUX VERB PART VERB PRON VERB ADP DET PROPN PUNCT PUNCT PUNCT
5820,PUNCT PUNCT VERB DET NOUN AUX PROPN VERB DET NOUN ADP PRON ADP NOUN PUNCT PUNCT PUNCT
5821,PUNCT PUNCT INTJ PUNCT PRON VERB DET NOUN ADP ADJ NOUN CCONJ PRON AUX ADJ PART VERB DET ADJ NOUN SCONJ PRON AUX ADJ PUNCT ADJ CCONJ DET NOUN ADP NUM NOUN PUNCT PUNCT PUNCT VERB PROPN PROPN VERB PRON NOUN PRON AUX VERB ADP PRON ADP DET NOUN PUNCT PUNCT PUNCT
5822,DET DET NOUN VERB NOUN DET ADJ NOUN SCONJ PRON AUX NOUN ADP DET PROPN NOUN ADP DET PROPN PROPN PROPN PUNCT
5823,DET NOUN ADP DET NOUN AUX VERB ADV SCONJ DET NOUN ADP VERB NOUN VERB ADP CCONJ ADP DET NOUN ADP DET ADJ PROPN PROPN PROPN PUNCT PROPN PUNCT
5824,CCONJ VERB PROPN PROPN PROPN PUNCT PROPN PROPN PROPN PUNCT PROPN PROPN PROPN PUNCT PROPN PROPN PROPN NOUN ADJ PUNCT NOUN NOUN PUNCT DET NOUN PUNCT PRON AUX VERB DET PROPN NOUN ADP NUM AUX ADJ PART AUX ADJ NOUN ADP NUM PUNCT
5825,PRON AUX ADJ PART VERB ADP DET VERB NOUN ADP DET ADJ PROPN PROPN PUNCT
5826,PRON PRON AUX VERB AUX PROPN PROPN VERB ADP DET NOUN ADP PRON ADJ NOUN PART NOUN PUNCT
5827,PUNCT PUNCT PROPN AUX ADV ADJ PUNCT PUNCT PUNCT
5828,PROPN PROPN PROPN PROPN PUNCT VERB ADJ ADJ NOUN ADP NOUN VERB NOUN PUNCT
5829,VERB PROPN PART NOUN NOUN AUX VERB ADP DET ADJ NOUN PUNCT DET ADJ NOUN ADP NOUN NOUN PUNCT
5830,CCONJ SCONJ DET NOUN NOUN VERB NOUN PUNCT PRON VERB DET VERB SCONJ ADV PRON AUX VERB PUNCT
5831,NOUN AUX ADV VERB DET NUM PUNCT NOUN NOUN PUNCT PRON NOUN ADP CCONJ NOUN NOUN VERB NOUN NOUN ADP NOUN PART NOUN PUNCT
5832,DET NOUN PRON AUX VERB DET PROPN ADP PROPN CCONJ PROPN PROPN PUNCT ADP DET NOUN ADV VERB PART VERB ADJ NOUN PUNCT NOUN ADP ADP NOUN PUNCT NOUN VERB ADP NOUN NOUN PUNCT X X PUNCT
5833,DET NUM PUNCT NOUN NOUN NOUN PUNCT ADP DET NOUN PART NOUN CCONJ ADJ NOUN ADV ADV AUX AUX DET ADJ NOUN ADP NOUN NOUN ADP DET NOUN PUNCT ADP NOUN NOUN VERB PUNCT X PUNCT
5834,ADJ NOUN ADP NOUN NOUN CCONJ NOUN ADP NOUN NOUN PART VERB NOUN ADP NUM NOUN NOUN ADP NOUN PUNCT
5835,X PUNCT
5836,DET NOUN VERB NOUN PART VERB ADP NOUN ADP NOUN VERB ADP NOUN NOUN PUNCT
5837,ADP NOUN ADP DET NOUN ADP NOUN NOUN CCONJ NOUN PUNCT DET ADJ NOUN NOUN PART VERB DET PUNCT PUNCT ADJ PUNCT CCONJ NUM NOUN AUX VERB DET NOUN PUNCT
5838,X PUNCT
5839,ADJ NOUN ADP NOUN NOUN PUNCT
5840,X PUNCT
5841,DET NOUN PART VERB DET NOUN DET NOUN PART VERB DET NOUN ADV ADP VERB ADP DET NOUN PART VERB DET NOUN ADP DET NOUN PUNCT
5842,NUM PUNCT
5843,NOUN ADP PROPN PROPN VERB SCONJ DET NOUN ADP DET NOUN CCONJ NOUN NOUN NOUN AUX VERB PART VERB DET VERB PUNCT ADP NOUN ADP NOUN CCONJ NOUN ADP NOUN ADP DET NOUN NOUN PUNCT
5844,NUM PUNCT
5845,INTJ NOUN CCONJ VERB PART VERB NOUN PUNCT ADJ CCONJ NOUN SCONJ SCONJ VERB ADP DET NOUN PART NOUN ADP NOUN ADP NOUN PUNCT
5846,NUM PUNCT
5847,NOUN CCONJ ADJ NOUN ADP NOUN PART VERB ADV ADP DET NOUN SCONJ ADV VERB ADP NUM ADP NOUN ADP DET NOUN PUNCT
5848,DET NOUN ADP PROPN PROPN PROPN PUNCT ADJ ADP DET PROPN NOUN PUNCT ADJ NOUN ADP NOUN PUNCT NOUN CCONJ NOUN NOUN NOUN PUNCT VERB ADV DET NOUN ADP NUM ADP DET ADJ NOUN NOUN ADP NOUN PUNCT
5849,PROPN PUNCT ADP NOUN PROPN PUNCT PROPN CCONJ PROPN PUNCT VERB ADP ADP DET NOUN ADP PRON NOUN PUNCT PROPN PROPN PROPN PUNCT PRON VERB DET ADJ NOUN ADP DET NOUN NOUN PUNCT VERB DET PUNCT PUNCT ADJ NOUN PUNCT CCONJ VERB DET NOUN ADP NOUN ADP DET NOUN NOUN PUNCT
5850,NOUN NOUN CCONJ ADJ NOUN AUX AUX VERB ADP NOUN PUNCT
5851,PROPN VERB DET NOUN PRON AUX VERB VERB NOUN CCONJ VERB ADV PUNCT
5852,ADV PUNCT PRON AUX VERB ADJ PART VERB PART VERB ADP DET NOUN PART VERB NOUN PUNCT
5853,PROPN PART PUNCT PUNCT PROPN PROPN PROPN ADP PROPN PUNCT VERB SYM NUM ADP NOUN DET ADJ NOUN PUNCT
5854,DET PROPN CCONJ PROPN AUX ADP PROPN AUX VERB PUNCT PUNCT NOUN PUNCT ADP DET ADJ PUNCT ADJ ADJ NOUN PUNCT
5855,DET NOUN ADP DET NOUN VERB PRON ADP SYM NUM PUNCT VERB PRON ADP SYM NUM ADP DET NOUN NOUN PUNCT CCONJ VERB PRON ADV ADP SYM NUM PUNCT
5856,NOUN AUX ADP NOUN ADP PRON PRON VERB PUNCT PUNCT PUNCT AUX PRON ADJ PRON AUX PART VERB DET NOUN PUNCT PUNCT PUNCT
5857,PUNCT PUNCT PROPN PROPN PUNCT AUX VERB DET NOUN NOUN NUM NOUN NOUN PUNCT
5858,ADV ADV PUNCT SCONJ ADV AUX DET NOUN VERB DET NOUN DET NOUN PUNCT PUNCT
5859,PROPN PROPN PART NOUN PUNCT PUNCT PUNCT PROPN PROPN PART PROPN PROPN PROPN PUNCT PUNCT VERB PRON ADP NOUN PUNCT VERB NOUN SCONJ ADJ NOUN CCONJ PROPN AUX ADV ADJ PUNCT ADP ADJ NOUN PUNCT NOUN ADP NOUN PUNCT ADJ NOUN CCONJ ADJ NOUN PUNCT
5860,PROPN VERB ADP NUM ADJ NOUN PRON VERB ADJ NOUN PUNCT
5861,PROPN PROPN VERB DET NOUN ADP NUM NOUN PUNCT
5862,PROPN
5863,PUNCT PROPN PROPN PUNCT PRON PROPN PUNCT PUNCT VERB DET ADJ NOUN ADP VERB DET NOUN ADP DET PROPN PROPN ADP PROPN PROPN PROPN PROPN PUNCT DET ADJ NOUN ADP PROPN PROPN PUNCT
5864,PART ADV AUX PROPN PROPN DET NOUN ADP DET PROPN PROPN PROPN PROPN PUNCT CCONJ PRON AUX DET NOUN ADP DET NOUN PRON AUX ADJ ADP NOUN NOUN ADP DET PROPN PROPN CCONJ PROPN PUNCT PROPN PROPN PROPN PUNCT PROPN ADP PROPN ADP DET NOUN ADP PROPN PROPN PROPN PUNCT
5865,ADP NOUN PROPN PROPN PART NOUN PROPN AUX ADP DET ADJ NOUN ADP DET PROPN PROPN ADP PROPN PROPN NUM PUNCT
5866,ADJ NOUN AUX DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP PROPN CCONJ DET PROPN PROPN CCONJ NOUN ADP PROPN AUX VERB PART VERB DET NOUN ADP PROPN PROPN PUNCT PRON AUX PROPN ADP PROPN ADP NUM CCONJ NUM PUNCT CCONJ PROPN PROPN PROPN PUNCT PRON AUX DET ADJ NOUN ADP PROPN PUNCT
5867,PRON VERB DET NOUN ADP DET PROPN PROPN NOUN PUNCT PRON AUX AUX ADJ PART VERB DET NOUN ADP DET ADJ NOUN PUNCT SCONJ PRON AUX ADJ ADP NOUN PUNCT
5868,ADP DET NOUN
5869,DET ADJ NOUN ADP DET PROPN PROPN PRON VERB DET NOUN ADP PRON ADJ NOUN ADP DET NOUN ADV VERB DET NOUN ADP PRON NOUN PUNCT
5870,ADP PRON ADJ NUM NOUN ADP NOUN PRON VERB ADP NUM NOUN PUNCT VERB NUM ADJ NOUN CCONJ NOUN PUNCT VERB CCONJ VERB NUM ADJ NOUN CCONJ ADV VERB NUM NOUN NOUN PUNCT
5871,ADP NOUN PUNCT PRON VERB PUNCT PRON AUX VERB ADJ ADP NUM NOUN ADP NOUN PRON VERB PRON ADP DET NOUN SCONJ PRON PRON AUX VERB PRON AUX PART VERB DET ADJ NOUN ADP DET NOUN ADP PRON NOUN PUNCT
5872,PROPN PROPN PROPN PUNCT AUX VERB DET ADJ PUNCT PUNCT VERB PRON PUNCT VERB ADP DET NOUN PRON VERB ADP DET PROPN PROPN PROPN ADP PROPN PUNCT
5873,PROPN PROPN NOUN AUX ADJ PUNCT DET NOUN VERB PUNCT PUNCT PUNCT SCONJ DET ADJ PUNCT NOUN NOUN AUX DET NOUN PUNCT PUNCT
5874,PRON VERB PROPN PROPN PART VERB ADP PART VERB INTJ SCONJ PRON ADV VERB DET NOUN CCONJ ADV VERB SCONJ PRON AUX ADP DET ADJ NOUN ADP DET NOUN NOUN NOUN
5875,PUNCT PUNCT PRON AUX ADV VERB ADP PROPN PUNCT PROPN PUNCT SCONJ PRON AUX VERB PUNCT NUM PART NUM PUNCT PUNCT DET ADJ NOUN VERB PUNCT
5876,PUNCT PUNCT PRON VERB DET ADJ NOUN ADP NOUN PUNCT CCONJ PRON VERB NOUN PUNCT PUNCT
5877,ADV PROPN PROPN
5878,ADP DET ADJ NOUN ADP DET ADJ PROPN PROPN AUX NUM ADP PROPN PROPN PUNCT PROPN PROPN PUNCT PUNCT
5879,PROPN PROPN PART NOUN PUNCT PROPN PROPN PROPN PUNCT AUX VERB DET NUM PUNCT NOUN PUNCT ADJ NOUN ADP PROPN PROPN ADP DET NOUN ADP DET PROPN ADP DET ADJ NOUN ADP DET ADJ NOUN PUNCT
5880,PRON VERB ADP PROPN PROPN CCONJ DET NOUN VERB DET NOUN PART VERB DET PROPN PART NOUN PUNCT
5881,PROPN PROPN VERB SCONJ SCONJ PRON AUX ADJ SCONJ PROPN PROPN AUX PART ADJ PRON VERB PUNCT VERB DET NOUN PRON NOUN PUNCT VERB SCONJ PRON AUX ADP CCONJ VERB DET NOUN SCONJ PRON AUX VERB PRON NOUN ADP PROPN PUNCT
5882,NUM NOUN ADV PROPN PROPN VERB PROPN ADP DET ADJ NOUN PUNCT
5883,DET ADJ NOUN ADP DET PROPN PROPN PROPN AUX AUX VERB ADV ADP DET NOUN NOUN ADP DET PROPN PROPN PUNCT DET ADJ NOUN ADP DET PROPN PROPN PROPN PUNCT VERB ADP DET ADJ NOUN ADP DET NOUN ADP ADJ PROPN PUNCT
5884,SCONJ PRON AUX VERB ADP DET NOUN ADP NUM PUNCT DET PROPN PROPN PROPN AUX AUX ADV ADV VERB DET ADV ADJ CCONJ ADJ ADP DET NOUN ADP DET PROPN PUNCT
5885,ADV PUNCT ADJ NOUN ADV VERB ADP PRON ADJ NOUN PUNCT SCONJ ADJ NOUN AUX VERB CCONJ NOUN VERB PUNCT
5886,PRON VERB ADP NOUN ADP DET PROPN PROPN PROPN ADP NUM SYM NUM ADP DET PROPN PROPN PROPN CCONJ ADP NUM ADP DET PROPN PROPN PROPN PUNCT
5887,ADV ADP NUM PROPN PART PROPN PROPN ADP PROPN PROPN VERB DET ADJ NOUN PUNCT ADP DET NOUN ADP VERB NOUN ADP ADJ NOUN CCONJ NOUN PUNCT
5888,VERB ADP NUM ADJ NOUN PUNCT ADP DET NOUN ADP PROPN PROPN PROPN PROPN PROPN PUNCT ADJ NOUN ADP PROPN PROPN PROPN PROPN PUNCT PRON NOUN VERB ADP DET NOUN ADP DET PROPN PROPN PROPN PUNCT NUM SYM NUM PUNCT
5889,PART ADJ
5890,DET PROPN PROPN PROPN PUNCT DET PROPN PROPN CCONJ PROPN AUX AUX VERB ADP DET ADJ NOUN PUNCT AUX PART AUX VERB PART VERB CCONJ VERB DET PROPN PROPN PROPN PUNCT CCONJ PUNCT ADP PRON NOUN NOUN PUNCT PRON AUX VERB PUNCT PUNCT ADV ADP DET PROPN ADP DET PRON PRON AUX VERB PRON ADP NOUN PUNCT NOUN PUNCT CCONJ NOUN PUNCT PUNCT
5891,NOUN PUNCT ADP NOUN AUX VERB SCONJ DET ADJ NOUN AUX AUX VERB PRON NOUN PUNCT
5892,ADJ NOUN PUNCT ADV ADV ADV ADP ADJ ADJ NOUN PUNCT VERB ADP NOUN CCONJ VERB SCONJ NOUN PUNCT
5893,SCONJ DET ADJ PROPN AUX PART VERB ADP NOUN ADP VERB NOUN ADP DET NOUN PUNCT PRON AUX PART VERB DET NOUN SCONJ VERB DET PROPN PROPN PROPN PUNCT
5894,ADV PUNCT DET ADJ NOUN CCONJ NOUN ADP PRON ADP DET ADJ NOUN ADP DET ADJ NOUN ADP ADJ NOUN VERB PART VERB ADV ADP DET NOUN ADP DET ADJ ADJ NOUN PUNCT
5895,NUM AUX ADJ ADP DET NOUN PUNCT NOUN CCONJ NOUN ADP DET ADJ NOUN ADP ADJ PROPN PUNCT CCONJ PRON VERB DET NOUN SCONJ DET NOUN ADP DET PROPN AUX ADV ADV ADJ ADP DET ADJ NOUN ADP ADJ NOUN ADP DET ADV ADJ NOUN CCONJ NOUN ADP DET PROPN PROPN PUNCT
